LATITUDE;LONGITUDE;PADRAO;CHURRASQUEIRA;PISCINA;PLAYGROUND;PORTARIA;SALAO_FESTAS;QUADRA_POLIESPORTIVA;VAGAS_GARAGEM;BANHEIROS;QUARTOS;AREA;VALOR
-23.53;-46.64;2;0;0;0;1;0;0;0;0;0;28.99;120000
-23.53;-46.64;1;0;0;0;1;0;0;0;0;1;53.49;250000
-23.53;-46.64;2;0;0;0;0;0;0;0;0;1;35.1;180445
-23.53;-46.64;2;0;0;0;0;0;0;0;0;1;70.21;270000
-23.53;-46.64;1;0;0;0;1;0;0;0;0;1;33.45;170000
-23.53;-46.64;2;0;0;0;1;0;0;0;0;1;69.46;320000
-23.53;-46.64;1;0;1;0;1;1;0;1;0;1;42.28;365000
-23.53;-46.65;1;0;0;0;0;0;0;0;0;1;31.52;135000
-23.53;-46.64;2;0;0;0;1;0;0;0;0;1;40.15;170000
-23.53;-46.65;2;0;0;0;1;0;0;0;0;0;43.55;200000
-23.53;-46.64;2;0;1;0;1;1;0;1;0;1;42.28;385000
-23.53;-46.64;2;0;0;0;1;0;0;0;0;1;57.69;223000
-23.53;-46.65;1;0;0;0;1;0;0;0;0;1;41;202000
-23.53;-46.65;1;0;0;0;0;0;0;0;0;1;27.3;180000
-23.53;-46.65;1;0;0;0;0;0;0;0;0;0;37.14;180000
-23.53;-46.65;2;0;0;0;0;0;0;0;0;0;28.86;160000
-23.90;-46.08;2;0;0;0;0;0;0;0;0;1;26.25;205000
-23.53;-46.65;2;0;0;0;0;0;0;0;0;1;28.86;180000
-23.53;-46.65;1;0;0;0;1;0;0;0;0;1;37;210000
-23.53;-46.64;1;0;0;0;1;0;0;0;0;1;26.18;143000
-23.53;-46.63;2;0;0;0;0;0;0;0;0;1;20.6;110000
-23.53;-46.63;2;0;0;0;0;0;0;0;0;1;20.6;110000
-23.53;-46.64;1;0;0;0;1;0;0;0;0;1;46.7;210000
-23.53;-46.64;2;0;0;0;0;0;0;0;0;1;37.7;251000
-23.53;-46.64;2;0;0;0;1;0;0;0;0;2;45.24;240000
-23.53;-46.64;1;0;0;0;1;1;0;0;0;2;46.7;183647
-23.53;-46.64;2;0;0;0;1;0;0;0;1;1;40.4;215000
-23.53;-46.64;2;0;0;0;1;0;0;0;0;1;34.4;186000
-23.53;-46.64;2;0;0;0;1;0;0;0;0;1;64.06;322000
-23.53;-46.64;2;0;0;0;0;0;0;0;0;1;46.17;210000
-23.54;-46.64;2;1;0;0;1;0;0;0;0;1;26.61;141673
-23.53;-46.64;1;1;0;0;1;0;0;0;0;1;34.4;190000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;34.4;150000
-23.53;-46.64;2;1;1;1;0;1;0;1;0;2;48.18;310000
-23.54;-46.64;2;1;1;1;1;1;0;1;0;2;52.05;430000
-23.53;-46.64;2;0;0;0;0;0;0;0;0;1;46.74;250000
-23.53;-46.64;2;0;0;0;0;0;0;0;0;1;27.38;180000
-23.53;-46.65;2;0;0;0;0;0;0;0;0;2;56.38;217971
-23.53;-46.64;2;0;0;0;1;0;0;0;0;1;39;170000
-23.53;-46.64;1;0;0;0;0;0;0;0;0;1;42;210000
-23.52;-46.64;2;0;0;0;0;0;0;0;0;1;23.09;190000
-23.53;-46.64;2;0;0;0;0;0;0;0;0;0;29.25;185000
-23.52;-46.64;2;0;0;0;1;0;0;1;0;2;43.11;270000
-23.53;-46.64;2;0;0;0;0;0;0;0;0;3;101.26;584000
-23.53;-46.64;2;0;0;0;1;0;0;0;0;1;42.58;187000
-23.53;-46.64;2;0;0;0;1;0;0;0;0;1;42.37;238000
-23.21;-46.38;2;0;0;0;1;0;0;0;0;3;68.54;306000
-23.53;-46.64;2;0;0;0;0;0;0;0;0;1;42.58;170000
-23.53;-46.64;2;0;0;0;1;0;0;0;0;1;35.31;206575
-23.53;-46.64;1;0;0;0;0;0;0;0;0;2;49.2;179000
-23.53;-46.64;2;0;1;0;1;1;0;1;0;1;36.75;336000
-23.53;-46.64;2;1;1;1;1;1;1;1;1;2;57.62;500000
-23.52;-46.64;2;0;0;0;1;0;0;1;0;2;48.42;275000
-23.52;-46.64;2;1;0;0;1;1;0;1;0;1;26.93;210000
-23.52;-46.64;2;0;0;0;1;0;0;1;0;2;48.42;275000
-23.52;-46.64;2;0;0;0;1;0;0;1;0;2;48.42;325000
-23.52;-46.64;2;0;0;1;1;1;0;1;0;1;26.93;230000
-23.52;-46.64;2;0;0;1;1;1;0;1;0;1;28.6;200000
-23.52;-46.64;2;0;0;1;1;1;0;1;0;1;25.65;223000
-23.53;-46.65;2;0;0;0;0;0;0;0;0;3;75.77;440000
-23.52;-46.64;2;1;0;1;1;1;0;1;0;1;28.6;225000
-23.52;-46.64;1;0;0;0;1;1;0;1;0;1;28.6;193304
-23.53;-46.65;2;0;0;0;1;0;0;0;0;1;48.21;295000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;0;127.5;590000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;0;54.72;235000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;0;31.37;209000
-23.54;-46.64;1;0;0;0;0;0;0;0;0;1;56.75;200158
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;56.75;273880
-23.54;-46.64;2;0;0;0;0;0;0;0;0;1;36.94;200000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;0;19.3;141000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;2;97;536078
-23.54;-46.64;2;0;0;0;0;0;0;0;0;1;60.61;350000
-23.54;-46.64;2;0;0;0;0;0;0;0;0;2;63.37;330000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;62.58;292000
-23.54;-46.64;1;0;0;0;1;0;0;1;0;2;82.6;396000
-23.54;-46.64;1;0;0;0;1;0;0;0;0;1;31.87;190000
-23.54;-46.64;2;0;0;0;0;0;0;0;1;2;86.2;390000
-23.54;-46.64;2;0;0;0;0;0;0;0;0;1;30.58;135342
-23.54;-46.64;2;0;0;0;0;0;0;0;0;1;38.66;170000
-23.54;-46.64;2;0;0;0;0;0;0;0;0;0;27.12;190000
-23.54;-46.64;1;0;0;0;1;0;0;0;0;1;26.22;170000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;22.55;174000
-23.54;-46.64;2;0;0;0;0;0;0;0;0;1;29.05;227000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;46.91;285000
-23.54;-46.64;1;0;0;0;1;0;0;0;0;1;28.17;167000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;23.7;180000
-23.54;-46.64;2;0;0;0;1;1;0;0;0;1;40;225000
-23.54;-46.64;2;1;1;1;1;1;0;1;0;1;37.2;390000
-23.54;-46.64;2;1;1;1;1;1;0;1;0;1;37.2;355000
-23.56;-46.45;2;0;0;0;1;0;0;0;0;2;77.04;500000
-23.54;-46.65;2;0;0;0;1;0;0;0;0;1;44.37;304000
-23.54;-46.65;2;0;0;0;0;0;0;0;1;2;132.7;980000
-23.54;-46.65;2;0;0;0;0;0;0;0;0;0;25.7;182100
-23.54;-46.65;2;0;0;1;1;0;1;3;3;3;275.4;2155000
-23.54;-46.64;2;0;0;0;0;0;0;0;0;1;24.5;130000
-23.54;-46.64;2;0;0;0;0;0;0;0;0;1;27.93;185000
-23.54;-46.64;2;1;1;0;1;1;0;1;0;1;31.9;240000
-23.54;-46.65;2;0;0;0;0;0;0;0;0;1;32;225000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;31.37;192054
-23.54;-46.65;2;0;0;0;1;0;0;0;0;1;43.25;420000
-23.54;-46.65;2;0;1;0;1;1;0;1;0;1;43.78;540000
-23.54;-46.65;2;0;0;0;1;0;0;0;0;1;57.59;340000
-23.54;-46.65;2;0;0;0;1;0;0;0;0;1;39.59;270000
-23.54;-46.65;2;1;0;0;1;0;0;1;0;3;148.75;675000
-23.54;-46.65;2;1;1;1;1;1;1;1;1;1;44.51;509400
-23.54;-46.65;2;0;0;0;1;0;0;1;0;1;68.3;440000
-23.54;-46.65;2;0;0;0;1;0;0;1;0;1;108.71;495000
-23.54;-46.65;2;0;0;0;0;0;0;0;0;1;30.3;209000
-23.54;-46.65;2;0;0;0;1;0;0;0;0;2;66;370000
-23.54;-46.65;1;0;0;0;0;0;0;1;0;2;142.02;660000
-23.53;-46.65;2;0;0;0;0;0;0;1;0;2;72.16;348000
-23.54;-46.64;2;0;0;0;0;0;0;0;1;2;76.54;404000
-23.54;-46.64;2;0;0;0;1;1;0;0;0;1;34;170000
-23.54;-46.64;2;0;0;0;1;1;0;0;0;1;34;198423
-23.53;-46.65;1;0;0;0;0;0;0;0;0;1;43;297000
-23.53;-46.65;2;1;1;1;1;1;0;1;0;0;49.98;534000
-23.53;-46.65;2;0;1;0;1;1;0;1;0;1;39.01;377984
-23.53;-46.65;2;0;0;0;0;0;0;0;0;2;81.02;450000
-23.53;-46.65;2;1;0;0;1;0;1;0;0;2;44.12;338000
-23.53;-46.65;2;0;0;0;0;0;0;0;0;1;54.75;350000
-23.53;-46.65;2;0;0;0;0;0;0;1;0;2;91.92;527000
-23.53;-46.65;2;0;0;0;1;1;0;1;0;1;36.34;332000
-23.53;-46.65;1;0;0;0;0;0;0;0;0;2;60.61;323500
-23.53;-46.65;2;0;0;0;1;0;0;0;0;2;60;365900
-23.53;-46.65;2;0;0;0;1;0;0;1;0;1;59.28;377000
-23.54;-46.65;2;0;0;0;1;0;0;0;1;3;145;1000000
-23.53;-46.65;2;0;0;1;1;0;0;0;0;2;67.15;416000
-23.54;-46.65;2;0;0;0;0;0;0;1;1;2;103.47;713000
-23.54;-46.65;2;0;0;0;1;0;0;1;1;2;103.46;848000
-23.54;-46.65;2;1;1;1;1;1;0;0;0;3;160;1255000
-23.54;-46.65;2;0;0;0;1;0;0;1;1;3;89.75;838000
-23.54;-46.65;2;0;0;0;1;1;0;1;1;1;42;380000
-23.53;-46.66;2;0;0;1;1;1;0;1;0;2;62.1;680000
-23.54;-46.65;2;0;0;0;1;1;0;1;0;1;42;360000
-23.54;-46.65;2;0;0;0;1;0;0;1;0;2;73.19;585000
-23.53;-46.65;2;0;0;0;1;0;0;0;0;2;90;653000
-23.53;-46.65;2;1;1;0;1;1;0;1;0;1;25.87;276245
-23.53;-46.65;2;0;1;0;1;1;0;1;0;2;95.37;520000
-23.53;-46.65;2;0;0;1;1;1;0;2;1;3;126.22;945000
-23.53;-46.65;2;0;1;0;1;1;0;1;0;2;95.36;710000
-23.54;-46.65;2;0;1;0;0;1;1;0;1;3;139.31;895000
-23.53;-46.65;2;0;0;0;1;1;0;1;1;3;97.07;986000
-23.53;-46.65;2;0;0;1;1;1;0;1;1;3;150;1135000
-23.53;-46.65;2;0;0;1;1;1;0;0;0;2;124.3;730000
-23.53;-46.65;2;1;0;1;1;1;0;0;1;3;168.68;1240000
-23.53;-46.65;2;0;1;1;1;0;0;0;0;2;49.77;350000
-23.53;-46.65;2;0;1;1;1;1;1;1;1;3;134.58;1235000
-23.53;-46.65;2;0;1;1;1;1;1;1;1;3;134.58;1235000
-23.53;-46.65;2;0;0;0;0;1;0;1;0;2;54.92;460000
-23.53;-46.65;2;0;0;0;1;0;0;1;0;2;90.68;621000
-23.53;-46.65;2;0;0;0;1;0;0;1;0;2;80.17;522000
-23.53;-46.65;2;0;0;0;1;1;0;2;1;3;89.8;703000
-23.56;-46.45;2;0;0;0;1;0;0;1;1;3;142.95;850000
-23.53;-46.65;2;0;0;0;1;0;0;0;1;2;126.3;700000
-23.53;-46.65;1;0;0;0;0;0;0;0;0;1;62.4;410000
-23.53;-46.65;2;0;0;0;1;1;0;1;0;1;34.13;240000
-23.53;-46.65;2;0;0;0;0;0;0;;0;1;56.86;320000
-23.53;-46.65;2;0;0;0;0;0;0;0;0;3;98.76;542775
-23.53;-46.65;2;0;0;0;1;0;0;0;0;1;44.29;240000
-23.53;-46.66;2;0;1;0;0;0;0;1;1;2;86.31;720000
-23.53;-46.65;2;0;1;1;1;1;1;2;1;3;80.05;1106000
-23.53;-46.65;2;1;1;1;1;1;0;1;1;3;71.19;590000
-23.53;-46.66;2;0;0;1;1;1;1;1;0;2;101;835000
-23.53;-46.66;2;0;1;0;1;0;0;1;1;2;86.31;900000
-23.53;-46.66;2;0;1;0;1;1;0;2;1;2;214.12;920000
-23.53;-46.66;2;0;0;0;1;0;0;1;0;2;98.93;610000
-23.53;-46.66;2;0;0;0;1;0;0;1;0;2;98.93;610000
-23.53;-46.66;2;1;1;0;1;1;0;1;0;2;50.46;460000
-23.53;-46.66;2;0;1;1;1;1;0;2;1;3;103.46;810000
-23.53;-46.66;2;1;1;0;1;1;0;1;0;1;35.1;300000
-23.53;-46.66;2;0;0;0;1;0;0;1;1;1;36.5;430000
-23.53;-46.66;2;0;0;0;1;0;0;1;1;1;36.5;380000
-23.54;-46.66;2;0;1;1;1;1;1;4;3;3;269.51;2940000
-23.54;-46.66;3;0;1;1;1;1;0;4;4;4;305.77;2760000
-23.54;-46.65;2;0;0;0;1;1;0;1;1;2;102.63;780000
-23.54;-46.65;2;0;0;0;1;1;0;1;0;2;107.74;840000
-23.54;-46.65;2;0;0;0;1;0;0;1;1;3;105.58;756000
-23.54;-46.65;2;0;0;0;1;0;0;0;0;3;136.77;640000
-23.54;-46.65;2;0;0;0;1;0;0;1;0;1;48.13;390000
-23.54;-46.65;2;0;0;0;1;0;0;1;0;1;59.63;390000
-23.54;-46.65;2;0;0;0;1;1;0;1;0;1;48.25;392000
-23.54;-46.65;2;0;0;0;0;0;0;1;0;3;91.36;800000
-23.54;-46.65;2;0;0;0;1;0;0;0;1;2;65.59;560000
-23.54;-46.65;2;0;0;0;0;0;0;2;1;3;148.2;1400000
-23.54;-46.65;2;0;0;0;0;0;0;2;1;3;148.2;1400000
-23.54;-46.65;2;1;1;0;1;1;0;2;1;3;127.57;1122000
-23.54;-46.65;2;0;0;0;1;1;0;1;1;3;180;1186642
-23.54;-46.65;2;0;0;0;1;0;0;2;2;3;218.4;2115000
-23.54;-46.65;2;0;0;0;1;0;0;1;1;3;159.06;1320000
-23.54;-46.65;2;0;0;0;1;0;0;2;1;3;211.96;1800000
-23.54;-46.65;2;0;0;0;1;1;0;0;0;3;107.01;650000
-23.54;-46.65;2;0;0;0;1;1;0;1;0;3;107.01;743892
-23.54;-46.66;2;0;0;0;1;0;0;4;2;4;282.44;2054000
-23.54;-46.65;2;0;0;0;1;0;0;2;0;2;225;1750000
-23.54;-46.65;2;0;0;0;1;1;0;1;0;2;100.55;950000
-23.54;-46.66;2;0;0;0;1;1;0;1;0;2;100.55;960000
-23.54;-46.65;2;0;0;0;1;0;0;2;3;3;329.83;2500000
-23.54;-46.65;2;0;0;0;1;0;0;0;0;2;96.97;453000
-23.54;-46.65;2;0;0;0;1;0;0;1;2;2;130;1100000
-23.54;-46.65;2;0;0;0;1;0;0;1;1;3;222.3;1410000
-23.68;-46.59;2;0;0;0;0;1;0;1;1;2;201.7;1350000
-23.54;-46.65;2;0;0;0;1;1;0;1;1;3;123.4;1200000
-23.56;-46.46;2;0;0;1;1;1;0;1;2;3;118.04;1200000
-23.54;-46.65;2;0;0;0;0;0;0;1;0;1;54.8;400000
-23.54;-46.66;3;0;1;1;1;1;0;3;1;3;200;1750000
-23.54;-46.65;3;0;1;0;1;1;0;6;4;4;433.92;4483000
-23.54;-46.65;2;1;1;0;1;1;0;3;2;4;344.08;2140000
-23.54;-46.66;2;0;1;0;1;0;0;3;3;3;161.93;1750000
-23.55;-46.66;2;1;0;0;1;1;0;0;0;2;59.36;540000
-23.54;-46.67;2;0;0;1;1;1;0;1;1;2;141.07;750000
-23.54;-46.67;2;0;0;1;1;1;0;1;1;2;141.07;750000
-23.54;-46.68;2;0;0;0;1;1;0;2;1;3;101.54;748000
-23.54;-46.68;2;0;0;1;1;1;0;0;0;3;81.05;560000
-23.54;-46.68;2;1;1;1;1;1;1;3;3;3;132;1415000
-23.54;-46.68;2;1;1;1;1;1;1;3;3;3;132;1495000
-23.54;-46.68;2;0;0;1;1;1;0;2;1;2;66.88;649000
-23.54;-46.68;2;0;0;1;1;1;0;1;0;2;66.88;566000
-23.54;-46.68;2;1;1;1;1;1;1;1;1;3;77.6;699394
-23.54;-46.69;2;0;1;1;1;1;1;3;1;1;180.48;1565000
-23.54;-46.68;2;0;0;0;1;1;0;2;0;2;85.17;655000
-23.54;-46.68;2;0;0;0;1;0;0;0;0;2;84.7;482000
-23.54;-46.68;2;1;1;1;1;1;0;3;3;3;129.86;1250000
-23.54;-46.68;3;0;1;1;1;1;0;4;4;4;276.7;2890000
-23.54;-46.68;2;1;1;1;1;1;1;4;3;4;258;3122000
-23.54;-46.68;2;1;1;1;1;1;1;4;3;3;300.93;2950000
-23.54;-46.68;2;0;0;0;1;1;0;1;2;3;86.27;650000
-23.54;-46.68;2;1;1;1;1;1;1;2;1;3;87.63;822659
-23.54;-46.68;2;1;1;1;1;1;0;2;1;2;79.77;817000
-23.54;-46.68;2;0;1;1;1;1;0;2;1;3;79.77;810000
-23.54;-46.68;2;1;1;1;1;1;1;2;0;2;87.63;818000
-23.54;-46.68;2;1;1;1;1;1;1;2;1;2;79.77;910000
-23.54;-46.68;2;1;1;1;1;1;0;2;0;0;86.01;740000
-23.54;-46.68;2;1;1;1;1;1;0;3;1;2;76.97;951449
-23.54;-46.68;2;1;0;1;1;1;1;2;1;3;87.63;750000
-23.54;-46.68;2;1;1;1;1;1;1;2;1;2;76.97;720000
-23.54;-46.69;2;1;1;1;1;1;1;2;1;2;86.01;850000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;66.9;405000
-23.55;-46.65;2;1;1;1;0;1;0;1;0;0;34.7;460000
-23.55;-46.65;2;0;1;0;1;0;0;1;0;0;35.22;485000
-23.55;-46.65;2;1;1;1;1;1;0;1;0;1;34.6;430000
-23.54;-46.65;2;0;0;0;0;0;0;1;0;2;46.69;361000
-23.55;-46.65;2;1;1;1;0;1;0;1;0;0;35.22;450000
-23.55;-46.65;2;0;1;0;1;1;0;1;0;0;34.05;510000
-23.55;-46.65;2;1;1;1;1;1;1;1;0;1;33.5;430000
-23.54;-46.64;2;1;0;0;1;1;0;1;0;1;40.42;355000
-23.54;-46.65;1;0;0;0;0;0;0;0;1;1;27.86;185000
-23.55;-46.66;2;0;0;0;1;0;0;0;0;1;68.93;400000
-23.55;-46.66;2;0;0;0;1;0;0;0;1;2;79.55;450000
-23.54;-46.64;2;0;0;0;0;1;0;0;1;2;133.49;710000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;2;133.49;430000
-23.55;-46.64;2;1;1;1;1;1;0;2;2;2;66.98;742000
-23.55;-46.64;2;1;1;1;1;1;0;1;1;2;62.74;640000
-23.54;-46.64;1;0;0;0;0;0;0;0;0;1;40.32;225000
-23.55;-46.64;2;1;1;1;1;1;0;1;0;2;54.59;490000
-23.54;-46.64;1;0;0;0;0;0;0;0;0;2;48.83;270000
-23.54;-46.64;1;0;0;0;1;0;0;0;0;2;79.41;433000
-23.55;-46.64;2;1;1;1;1;1;1;1;1;2;117.7;588000
-23.54;-46.64;2;0;0;0;0;0;0;0;0;1;45.86;250000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;43.08;265000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;35.04;250000
-23.54;-46.64;2;0;0;0;1;0;0;2;0;0;285.47;1500000
-23.54;-46.64;2;0;0;0;1;0;0;2;1;3;285.47;1500000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;33.76;250000
-23.54;-46.64;2;0;0;0;1;0;0;0;0;1;30.2;230000
-23.54;-46.65;2;0;0;0;1;1;0;1;1;3;175.81;1230000
-23.54;-46.65;2;0;1;0;1;1;0;0;0;2;49.72;380000
-23.54;-46.65;2;0;1;0;1;1;0;1;0;2;48.52;470000
-23.55;-46.65;2;0;0;0;0;0;0;0;1;2;72.6;440000
-23.55;-46.65;2;0;0;0;0;0;0;1;0;2;86;710000
-23.55;-46.65;2;0;1;0;1;1;0;1;0;0;22.6;270000
-23.55;-46.65;2;1;1;0;1;1;0;1;0;1;48.48;460000
-23.55;-46.65;1;1;0;0;1;1;0;1;1;1;35.22;430000
-23.55;-46.65;2;1;0;1;1;1;0;1;1;1;39.69;460000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;1;30.39;210000
-23.55;-46.64;2;1;0;0;1;0;0;0;0;1;25.75;265000
-23.55;-46.64;2;1;0;0;1;1;0;0;0;0;25.27;284000
-23.55;-46.64;2;1;0;0;1;0;0;0;0;0;25.27;250000
-23.55;-46.65;2;1;1;0;1;1;0;1;1;3;62.22;595847
-23.55;-46.64;2;0;0;0;0;0;0;1;0;2;96.71;665000
-23.55;-46.65;2;0;0;0;0;0;0;0;1;2;76.87;389000
-23.55;-46.65;2;1;1;1;1;0;0;1;0;0;62.22;620000
-23.55;-46.65;2;1;1;1;1;1;0;1;0;0;64.79;705000
-23.55;-46.65;2;0;1;0;1;1;0;1;1;0;74.2;650000
-23.55;-46.65;2;0;0;0;0;0;0;1;0;0;26.5;190000
-23.55;-46.65;2;0;1;1;1;0;0;1;0;0;74.2;760000
-23.55;-46.65;2;1;1;0;1;1;1;1;0;1;39.38;405000
-23.55;-46.65;2;0;1;1;1;1;0;1;0;0;74.2;687000
-23.55;-46.65;2;0;0;0;1;0;0;0;0;0;33.34;160000
-23.55;-46.65;2;0;1;0;1;1;0;1;0;1;74.2;768223
-23.55;-46.65;2;0;1;0;1;1;0;1;0;1;53.5;504000
-23.55;-46.65;2;1;1;0;1;1;0;1;0;1;42.66;405000
-23.55;-46.65;2;1;1;0;1;1;0;1;1;1;50;387000
-23.55;-46.65;2;0;0;0;0;0;0;0;0;0;66.68;304942
-23.55;-46.65;2;0;0;0;0;0;0;0;0;3;66.68;302000
-23.55;-46.65;2;0;0;0;1;0;0;0;0;1;33.34;160000
-23.55;-46.65;2;0;1;0;1;1;0;1;0;1;74.2;620000
-23.55;-46.65;1;0;0;0;0;0;0;0;0;0;33.34;165000
-23.55;-46.65;2;0;1;1;1;1;0;1;0;2;62.22;703000
-23.55;-46.64;2;1;1;1;1;1;1;1;1;2;50;473000
-23.55;-46.65;2;1;0;0;1;0;0;0;0;1;33.95;180000
-23.55;-46.65;2;0;0;0;1;0;0;1;0;0;26.76;260000
-23.55;-46.65;2;1;1;0;1;1;0;1;1;2;62.22;641000
-23.55;-46.65;2;0;1;1;1;1;1;1;0;1;74.2;602000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;1;29.2;200000
-23.55;-46.65;1;0;0;0;1;0;0;0;0;1;33.34;135000
-23.55;-46.65;1;0;0;0;1;0;0;0;0;1;24.65;145000
-23.55;-46.65;1;0;0;0;1;0;0;0;0;1;24.65;145000
-23.55;-46.65;2;0;1;1;0;1;0;1;0;1;74.2;840000
-23.55;-46.65;2;1;1;0;0;1;0;1;0;1;32.56;365000
-23.55;-46.65;2;1;1;0;1;1;0;1;1;2;62.22;648000
-23.55;-46.65;2;1;1;1;1;0;0;1;0;0;62.22;620000
-23.55;-46.65;1;1;0;0;0;1;0;0;0;1;34.31;175000
-23.55;-46.65;1;1;0;0;0;1;0;0;0;1;34.31;175000
-23.55;-46.64;2;1;0;1;1;1;0;1;0;1;44.34;350000
-23.55;-46.65;2;0;0;0;0;0;0;0;0;1;54.43;252000
-23.55;-46.64;2;0;0;0;0;1;0;0;0;1;39.91;225000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;1;54.43;295000
-23.55;-46.64;2;0;0;0;0;0;0;0;0;1;49.96;240000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;2;49.96;257000
-23.55;-46.64;2;0;0;0;0;0;0;0;0;1;32.66;185000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;1;28.5;180000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;2;54.43;350000
-23.55;-46.64;2;0;0;0;0;0;0;0;0;2;55;252000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;1;38.3;240000
-23.55;-46.65;2;1;1;1;1;1;1;1;1;2;54.04;540000
-23.55;-46.65;2;0;0;0;1;0;0;0;0;1;30;267000
-23.56;-46.45;2;1;1;1;1;1;1;1;0;1;42.74;450000
-23.55;-46.65;2;0;0;0;1;0;0;0;0;1;59.78;460000
-23.55;-46.65;2;1;1;1;1;1;0;3;1;3;190.54;2400000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;1;58.27;380000
-23.55;-46.64;2;1;1;0;1;1;0;1;1;1;35.2;350000
-23.55;-46.65;2;0;0;0;1;0;0;0;0;1;58.27;350000
-23.55;-46.64;2;0;0;0;1;0;0;1;0;2;102.7;775000
-23.55;-46.65;2;1;1;1;1;1;0;2;1;2;54.04;650000
-23.55;-46.65;2;0;0;1;1;1;0;0;0;3;110.63;820000
-23.55;-46.65;2;1;1;0;1;1;0;;0;0;31.7;280000
-23.55;-46.65;2;0;0;1;1;1;0;1;0;2;65.83;583000
-23.55;-46.65;2;1;1;0;1;1;0;0;1;1;41.48;350000
-23.55;-46.65;2;1;1;0;1;1;0;2;1;1;112.76;886000
-23.54;-46.65;2;0;1;0;1;1;0;1;0;1;39;450000
-23.55;-46.64;2;0;0;0;1;0;0;1;0;0;102.7;640201
-23.55;-46.65;2;0;0;0;1;1;0;1;0;1;33.44;302000
-23.55;-46.65;2;0;0;0;0;0;0;0;0;1;50.36;300000
-23.55;-46.65;2;0;1;0;1;1;0;1;0;1;23.98;235000
-23.55;-46.65;2;0;0;0;1;1;0;0;0;1;36.69;210000
-23.55;-46.65;2;0;0;0;1;0;0;0;0;2;87.2;413000
-23.55;-46.65;2;0;0;0;1;0;0;0;0;1;36.47;260000
-23.55;-46.65;2;1;1;1;1;1;0;1;1;2;51;514848
-23.56;-46.45;2;0;0;0;1;1;0;1;0;2;62.2;430000
-23.55;-46.65;2;0;0;0;1;1;0;1;0;1;40;392000
-23.55;-46.65;2;0;0;0;1;0;0;0;0;2;59.59;290000
-23.55;-46.65;1;0;0;0;0;0;0;0;0;2;52.03;310000
-23.55;-46.65;2;0;1;0;1;1;0;1;0;1;34.64;320000
-23.55;-46.65;2;0;1;0;1;1;0;1;0;1;34.64;320000
-23.55;-46.65;2;0;0;0;0;0;0;0;0;0;41.2;235000
-23.55;-46.65;1;0;0;0;1;0;0;0;0;0;33.8;213000
-23.55;-46.65;2;0;0;0;0;0;0;0;1;2;128.38;740000
-23.55;-46.65;3;0;1;0;1;1;0;1;0;1;40.3;501000
-23.55;-46.65;2;0;0;0;1;0;0;0;0;1;34.9;300000
-23.55;-46.65;2;0;0;0;1;1;0;1;0;3;102.05;694000
-23.56;-46.64;2;1;0;1;1;0;1;0;0;2;108.98;755000
-23.56;-46.64;2;1;0;0;1;0;1;0;0;2;80.43;531000
-23.56;-46.65;2;0;0;0;1;0;0;0;0;1;54.05;351400
-23.45;-46.56;2;0;0;0;1;0;0;0;2;4;276;1475000
-23.56;-46.65;2;0;0;0;1;0;0;0;1;2;55;481000
-23.56;-46.65;2;0;0;0;1;0;0;0;0;2;82.44;580000
-23.55;-46.64;1;0;0;0;0;0;0;0;0;0;59.77;295000
-23.55;-46.64;1;0;0;0;0;0;0;0;0;0;82.39;284000
-23.55;-46.64;2;0;0;0;0;0;0;0;0;1;46.06;234000
-23.54;-46.63;2;0;0;0;1;0;0;0;0;1;23.86;124000
-23.55;-46.64;1;0;0;0;0;0;0;0;0;0;30;250000
-23.55;-46.65;2;0;0;0;1;0;0;2;0;1;48;355000
-23.55;-46.65;2;0;0;0;0;0;0;0;0;1;32;150000
-23.55;-46.65;1;0;0;0;1;0;0;0;0;1;32;230000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;0;46.3;160000
-23.55;-46.64;2;0;0;0;1;0;0;0;0;2;93.76;374000
